,user_id,stroke_duration,start_x,start_y,stop_x,stop_y,direct_end_to_end_distance,mean_resultant_length,up_down_left_right,direction_of_end_to_end_line,largest_deviation_from_end_to_end,average_direction,length_of_trajectory,average_velocity,mid_stroke_pressure,mid_stroke_area_covered
0,0.0,0.0167276529012023,0.07446555864758155,0.5037043065923413,0.08429314741073073,0.47246560358080886,0.0550116499156787,0.0,0.3333333333333333,0.4850868259156283,0.0,,0.0550116499156787,,0.018691587387544867,0.11372550000000001
1,0.0,0.018295870360690015,0.08935867037709785,0.47696355500703025,0.10511011636101943,0.44457264126738216,0.05951860382114966,0.0,0.3333333333333333,0.48564622022324777,0.0,,0.05951860382114966,,0.018691587387544867,0.12156860000000001
2,0.0,0.056455828541557763,0.06427553483264933,0.45977307184504457,0.07171135332268132,0.4373803331676871,0.041682172766399815,0.0,0.3333333333333333,0.4850763382474126,0.0,,0.041682172766399815,,0.018691587387544867,0.1098039
3,0.0,0.029796131730266597,0.061923990875357285,0.4397175081560613,0.06821466780692963,0.40438745267014775,0.05897571042442027,0.0,0.3333333333333333,0.48398070631340573,0.0,,0.05897571042442027,,0.018691587387544867,0.1411765
4,0.0,0.027182435964453737,0.06114014288959327,0.5161196555426644,0.070304086630422,0.4733584644375117,0.07076599552581148,0.0,0.3333333333333333,0.4845460785376794,0.0,,0.07076599552581148,,0.018691587387544867,0.13725489999999999
5,0.0,0.021955044432828016,0.3519477456080433,0.4502228034217192,0.3281445218851435,0.4148435981483176,0.07836883774490506,0.0,0.3333333333333333,0.4870695944978276,0.0,,0.07836883774490506,,0.037383174775089734,0.2313726
6,0.0,0.029273392577104023,0.3464608097076952,0.4473577228947216,0.31011604088661565,0.4367098960133535,0.0766343730910089,0.0,0.6666666666666666,0.4867361634807658,0.0,,0.0766343730910089,,0.04672896846886217,0.2705882
7,0.0,0.059592263460533194,0.3535154415795713,0.46072809868737713,0.3387229631499958,0.4376048674081211,0.05545741900584105,0.0,0.3333333333333333,0.4870681407193042,0.0,,0.05545741900584105,,0.0560747621626346,0.1921569
8,0.0,0.029273392577104023,0.3456769617219312,0.4549979376333819,0.3172384831715816,0.4425754585854847,0.06507696370559284,0.0,0.6666666666666666,0.4867849043341454,0.0,,0.06507696370559284,,0.0560747621626346,0.2313726
9,0.0,0.03554626241505489,0.35038004963651526,0.46932334026836997,0.31666965403807606,0.4426483296355015,0.08292364756923139,0.0,0.6666666666666666,0.4868826347994709,0.0,,0.08292364756923139,,0.037383174775089734,0.2509804
10,0.0,0.05331939362258233,0.5016627108889704,0.25730738127054653,0.4734956874424378,0.2581650383375955,0.06527574586126171,0.0,0.6666666666666666,0.48663937587572514,0.0,,0.06527574586126171,,0.0560747621626346,0.25882350000000004
11,0.0,0.032932566649242025,0.6051306450098206,0.17995020704161097,0.601734548418827,0.19029389276170522,0.02811388335358853,0.0,0.6666666666666666,0.4864867850110735,0.0,,0.02811388335358853,,0.037383174775089734,0.18431370000000002
12,0.0,0.0465237846314689,0.6192399087535728,0.11405335492066586,0.5791123611751217,0.1324315095975537,0.09173359553777512,0.0,0.6666666666666666,0.48650811008199996,0.0,,0.09173359553777512,,0.037383174775089734,0.2117647
13,0.0,0.015682174594877155,0.5918052292518323,0.15416448229863244,0.5806622940184478,0.16111158773164574,0.03981388693224123,0.0,0.6666666666666666,0.4865682577669373,0.0,,0.03981388693224123,,0.0,0.1254902
14,0.0,0.02247778358599059,0.5831829014084281,0.12360362334399123,0.5643611761737702,0.1218810655322237,0.05312841328379289,0.0,0.6666666666666666,0.4866694947036114,0.0,,0.05312841328379289,,0.037383174775089734,0.1529412
15,0.0,0.014113957135389441,0.35429928956533535,0.407246595516755,0.2837936861287771,0.41797511863113984,0.13081424624337967,0.0,0.6666666666666666,0.48657780292751207,0.0,,0.13081424624337967,,0.018691587387544867,0.145098
16,0.0,0.010454783063251438,0.3574346815083914,0.4148868102554153,0.30703700171443615,0.4251979118217475,0.09700319821090551,0.0,0.6666666666666666,0.486573884041063,0.0,,0.09700319821090551,,0.037383174775089734,0.2039216
17,0.0,0.013591217982226868,0.3566508335226274,0.40533654183208995,0.28661661385694587,0.4167400041504304,0.1301593012367334,0.0,0.6666666666666666,0.4865745989276998,0.0,,0.1301593012367334,,0.018691587387544867,0.2
18,0.0,0.010977522216414008,0.35821852949415545,0.4139317834130828,0.30041877947892104,0.42535203729056525,0.10960021402930929,0.0,0.6666666666666666,0.4865705541724243,0.0,,0.10960021402930929,,0.0280373810813173,0.1568628
19,0.0,0.012023000522739153,0.3213776741632467,0.407246595516755,0.16566531552024677,0.4362105271276769,0.2750621059772652,0.0,0.6666666666666666,0.48654854901500183,0.0,,0.2750621059772652,,0.037383174775089734,0.1921569
20,0.0,0.0010454783063251437,0.5424228061486993,0.47123339395303504,0.5479741085293012,0.48049672017145123,0.010180277381433912,0.0,0.6666666666666666,0.48645734441004934,0.0,,0.010180277381433912,,0.7289719081142498,0.045098
21,0.0,0.01150026136957658,0.532232782333767,0.4989291723806787,0.5411881474581411,0.508954418402626,0.005269814584847739,0.0,0.0,0.4861776459063239,0.0,,0.005269814584847739,,0.7289719081142498,0.0392157
22,0.0,0.010977522216414008,0.5447743501059913,0.47123339395303504,0.5481605938984179,0.47801593871181114,0.013359263319564163,0.0,0.6666666666666666,0.486597192010444,0.0,,0.013359263319564163,,0.7289719081142498,0.045098
23,0.0,0.007841087297438577,0.5110688867181385,0.35281006550380034,0.5209074522537984,0.35891216588297065,0.0011543879696995416,0.0,0.6666666666666666,0.486597192010444,0.0,,0.0011543879696995416,,0.7289719081142498,0.0411765
24,0.0,0.013068478829064296,0.5251781504618909,0.37764076340444636,0.5301525723683266,0.38599317001815997,0.010316343326639535,0.0,0.6666666666666666,0.48648170560533616,0.0,,0.010316343326639535,,0.7289719081142498,0.052941199999999994
25,0.0,0.009932043910088865,0.531448934348003,0.3088788307565036,0.5334788636784639,0.31303347951584515,0.015307034750931234,0.0,0.6666666666666666,0.4866598102189359,0.0,,0.015307034750931234,,0.7289719081142498,0.0333333
26,0.0,0.008886565603763722,0.5173396706042508,0.34039471655347736,0.5182761002627155,0.34423096515259655,0.016700298617233125,0.0,0.6666666666666666,0.48667218852102945,0.0,,0.016700298617233125,,0.7289719081142498,0.047058800000000005
27,0.0,0.008886565603763722,0.480498815273342,0.2162412270502474,0.4868289966214636,0.22227786392964022,0.0059615170871075785,0.0,0.6666666666666666,0.48653430008165954,0.0,,0.0059615170871075785,,0.7289719081142498,0.0431373
28,0.0,0.021955044432828016,0.5212589105330708,0.3279793676031544,0.5310371295782951,0.3339387941607944,0.001653191915655856,0.0,0.6666666666666666,0.486597192010444,0.0,,0.001653191915655856,,0.7289719081142498,0.052941199999999994
29,0.0,0.013068478829064296,0.4287648482129169,0.3719106023504511,0.41634238939274193,0.38181231811416116,0.03589600114327153,0.0,0.6666666666666666,0.48653725671719944,0.0,,0.03589600114327153,,0.7289719081142498,0.0411765
30,0.0,0.005227391531625719,0.5361520222625871,0.22865657600057038,0.540614448088056,0.23297363966724452,0.011300763527223468,0.0,0.6666666666666666,0.48664963563421604,0.0,,0.011300763527223468,,0.7289719081142498,0.054902
31,0.0,0.01150026136957658,0.5392874142056432,0.3136539649681663,0.5328593995137755,0.3153328161748264,0.030279640065242912,0.0,0.6666666666666666,0.4866783463005332,0.0,,0.030279640065242912,,0.7289719081142498,0.052941199999999994
32,0.0,0.006272869837950862,0.530665086362239,0.38814605867010427,0.5291761430623523,0.38926791173124303,0.02222475595866386,0.0,0.6666666666666666,0.48673704071181734,0.0,,0.02222475595866386,,0.7289719081142498,0.0588235
33,0.0,0.006795608991113434,0.5463420460775193,0.3270243407608218,0.5557916615070115,0.33297827986378764,0.0031849672391048864,0.0,0.6666666666666666,0.486597192010444,0.0,,0.0031849672391048864,,0.7289719081142498,0.0372549
34,0.0,0.012545739675901724,0.5416389581629353,0.42061697130941056,0.535510427963136,0.4249243082676794,0.02945532233895731,0.0,0.6666666666666666,0.4866399961552832,0.0,,0.02945532233895731,,0.7289719081142498,0.0509804
35,0.0,0.009932043910088865,0.5447743501059913,0.27640791811719734,0.5496931508770182,0.27931605090684475,0.011402291097170478,0.0,0.6666666666666666,0.48673703972041327,0.0,,0.011402291097170478,,0.7289719081142498,0.0372549
36,0.0,0.01620491374803973,0.5189073665757787,0.3222492065491591,0.5309466279104544,0.32623674045131784,0.0021847593407619548,0.0,0.3333333333333333,0.4857657919167953,0.0,,0.0021847593407619548,,0.7289719081142498,0.0411765
37,0.0,0.00836382645060115,0.5392874142056432,0.3862360049854392,0.5393822744643008,0.3904085224589386,0.018928630647572234,0.0,0.6666666666666666,0.48666127066667836,0.0,,0.018928630647572234,,0.7289719081142498,0.047058800000000005
38,0.0,0.006272869837950862,0.5479097420490474,0.30983385759883614,0.5577503447393887,0.3144607671656025,0.0029946628659439237,0.0,0.6666666666666666,0.48680696005922935,0.0,,0.0029946628659439237,,0.7289719081142498,0.0294118
39,0.0,0.006795608991113434,0.5486935900348113,0.31938412602216154,0.5594509833010141,0.32805441300045346,0.0034732125030657755,0.0,0.0,0.48575811758391635,0.0,,0.0034732125030657755,,0.7289719081142498,0.023529400000000002
40,0.0,0.009932043910088865,0.5439905021202273,0.31460899181049884,0.5465460518908436,0.318570565408686,0.014964089343054373,0.0,0.6666666666666666,0.48666997229718556,0.0,,0.014964089343054373,,0.7289719081142498,0.0411765
41,0.0,0.004704652378463146,0.5455581980917553,0.35185503866146783,0.5557306255283074,0.35795165158596387,0.001934280401273124,0.0,0.6666666666666666,0.486597192010444,0.0,,0.001934280401273124,,0.7289719081142498,0.0372549
42,0.0,0.01150026136957658,0.5439905021202273,0.506569387119339,0.5447155589854031,0.5025020182866698,0.023459971440946727,0.0,0.6666666666666666,0.4869467399129394,0.0,,0.023459971440946727,,0.7289719081142498,0.035294099999999995
43,0.0,0.017773131207527444,0.5110688867181385,0.5867916418752721,0.5194114091784753,0.5931020720509773,0.003952978626315253,0.0,0.6666666666666666,0.4867446391710173,0.0,,0.003952978626315253,,0.7289719081142498,0.0411765
44,0.0,0.012023000522739153,0.5259619984476549,0.5189847360696619,0.5156995681248285,0.5138317956055737,0.039515343807531224,0.0,0.6666666666666666,0.48679476017492135,0.0,,0.039515343807531224,,0.7289719081142498,0.049019599999999997
45,0.0,0.013068478829064296,0.0384085513024368,0.19236555599193395,0.10240700915537436,0.19796631143542193,0.10693194107393304,0.0,1.0,0.48659949862268537,0.0,,0.10693194107393304,,0.7289719081142498,0.060784300000000006
46,0.0,0.006795608991113434,0.061923990875357285,0.14270416019064197,0.10017850338087812,0.14516613589567107,0.06264946877262784,0.0,1.0,0.48657451371384436,0.0,,0.06264946877262784,,0.7289719081142498,0.0509804
47,0.0,0.008886565603763722,0.11287410995001834,0.33752963602647973,0.22354047331395527,0.3634895582382715,0.18494663411073214,0.0,1.0,0.4866613986831066,0.0,,0.18494663411073214,,0.7289719081142498,0.047058800000000005
48,0.0,0.008886565603763722,0.0870071264198058,0.332754501814817,0.1778916189062547,0.3429480712329025,0.15053871831553284,0.0,1.0,0.4866136323661082,0.0,,0.15053871831553284,,0.7289719081142498,0.0627451
49,0.0,0.015682174594877155,0.18106888471148774,0.14938934808696974,0.23380047010505706,0.15341610009790355,0.08236381626611462,0.0,1.0,0.4865907517824941,0.0,,0.08236381626611462,,0.7289719081142498,0.047058800000000005
50,0.0,0.009409304756926293,0.31040380236255044,0.1331538917673166,0.3496427313259968,0.14131478659628327,0.05473681234641697,0.0,1.0,0.4866326267038119,0.0,,0.05473681234641697,,0.7289719081142498,0.0431373
51,0.0,0.0167276529012023,0.1842042766545438,0.15511950914096498,0.24243579299053925,0.16397067716020208,0.09167821398758647,0.0,1.0,0.48662205517996776,0.0,,0.09167821398758647,,0.7289719081142498,0.0509804
52,0.0,0.007841087297438577,0.5416389581629353,0.4101116760437526,0.5511082856826263,0.41654302370337737,0.0029684911089801124,0.0,0.6666666666666666,0.486597192010444,0.0,,0.0029684911089801124,,0.7289719081142498,0.027451
53,0.0,0.036069001568217456,0.40211401669694036,0.39005611235476934,0.1526217193782947,0.5335035786973747,0.4756317436011066,0.0,0.6666666666666666,0.48641102632551525,0.0,,0.4756317436011066,,0.7289719081142498,0.054902
54,0.0,0.009409304756926293,0.4710926394441738,0.33466455549948215,0.4138490169594547,0.3622739659224944,0.11684487963131959,0.0,0.6666666666666666,0.48648481358969753,0.0,,0.11684487963131959,,0.7289719081142498,0.049019599999999997
55,0.0,0.013591217982226868,0.4028978646827044,0.47696355500703025,0.31978608812025194,0.4702009144014464,0.1550258905424288,0.0,0.6666666666666666,0.4866490825991081,0.0,,0.1550258905424288,,0.7289719081142498,0.035294099999999995
56,0.0,0.003659174072138003,0.40211401669694036,0.5170746823849969,0.3436796305305778,0.5097129105130347,0.11396877990693773,0.0,0.6666666666666666,0.48667255957405836,0.0,,0.11396877990693773,,0.7289719081142498,0.0411765
57,0.0,0.010977522216414008,0.5134204306754306,0.5103894944886691,0.47569131970142475,0.512737733225688,0.08180448056953711,0.0,0.6666666666666666,0.486630618788617,0.0,,0.08180448056953711,,0.7289719081142498,0.027451
58,0.0,0.01934134866701516,0.33470308992123493,0.4912889576420183,0.21409831996814221,0.5215494435528163,0.21698372630104845,0.0,0.6666666666666666,0.486533046241084,0.0,,0.21698372630104845,,0.7289719081142498,0.052941199999999994
59,0.0,0.006272869837950862,0.529097390390711,0.4578630181603795,0.5364170109024398,0.4658077808655405,0.006323777742368433,0.0,0.6666666666666666,0.48649230424647333,0.0,,0.006323777742368433,,0.7289719081142498,0.023529400000000002
60,0.0,0.0015682174594877155,0.4710926394441738,0.45595296447571443,0.12986448926585775,0.6443713400428154,0.6451570326864365,0.0,0.6666666666666666,0.48641602026534997,0.0,,0.6451570326864365,,0.7289719081142498,0.0372549
61,0.0,0.0026136957658128594,0.5236104544903628,0.39578627340876454,0.4086250539366011,0.4398474549614066,0.21887823187819877,0.0,0.6666666666666666,0.48649261471257665,0.0,,0.21887823187819877,,0.7289719081142498,0.047058800000000005
62,0.0,0.009409304756926293,0.385653208995896,0.4148868102554153,0.32724760580128853,0.45071374196542696,0.11885164789800809,0.0,0.6666666666666666,0.4864426223360643,0.0,,0.11885164789800809,,0.7289719081142498,0.049019599999999997
63,0.0,0.007841087297438577,0.4499287438285453,0.5476355413396381,0.43402447765138874,0.5548570824723533,0.04222833991249282,0.0,0.6666666666666666,0.486597192010444,0.0,,0.04222833991249282,,0.7289719081142498,0.0254902
64,0.0,0.0020909566126502874,0.4483610478570173,0.5094344676463366,0.23228416331383703,0.5949421393751534,0.39581408783121563,0.0,0.6666666666666666,0.4864753379789159,0.0,,0.39581408783121563,,0.7289719081142498,0.049019599999999997
65,0.0,0.041296393099843176,0.48912114311674615,0.49797414553834607,0.3532190890877459,0.5415629525620694,0.25165881923799965,0.0,0.6666666666666666,0.48650951829289407,0.0,,0.25165881923799965,,0.7289719081142498,0.021568599999999997
66,0.0,0.027182435964453737,0.4883372951309821,0.4931990113266834,0.45689545883490734,0.5101482021452381,0.07135262771722976,0.0,0.6666666666666666,0.48651337245065684,0.0,,0.07135262771722976,,0.7289719081142498,0.0254902
67,0.0,0.02300052273915316,0.11365795793578236,0.646958332942222,0.14843879474547003,0.6325492874284212,0.06288355656525418,0.0,1.0,0.4863608903274713,0.0,,0.06288355656525418,,0.7289719081142498,0.0411765
68,0.0,0.01150026136957658,0.5095011907466106,0.5409503534433103,0.4995949695507527,0.552397640566747,0.03493172027228796,0.0,0.6666666666666666,0.48652576486440585,0.0,,0.03493172027228796,,0.7289719081142498,0.0294118
69,0.0,0.01150026136957658,0.5385035662198792,0.5256699239659897,0.5404464155033113,0.5381130389750983,0.01719801025855723,0.0,0.6666666666666666,0.4864047052082483,0.0,,0.01719801025855723,,0.7289719081142498,0.035294099999999995
70,0.0,0.05070569785676947,0.4993111669316784,0.49797414553834607,0.17293129285376752,0.6250436865554942,0.5929055590817134,0.0,0.6666666666666666,0.486472380147063,0.0,,0.5929055590817134,,0.7289719081142498,0.0509804
71,0.0,0.025091479351803447,0.49695962297438634,0.4616831255297097,0.4029776077603216,0.4788662963306143,0.17647387142224635,0.0,0.6666666666666666,0.4865622118068917,0.0,,0.17647387142224635,,0.7289719081142498,0.049019599999999997
72,0.0,0.04181913225300575,0.5432066541344632,0.34707990444980513,0.31924422832979127,0.44271228970623044,0.4166169357104384,0.0,0.6666666666666666,0.48646411540107115,0.0,,0.4166169357104384,,0.7289719081142498,0.047058800000000005
73,0.0,0.010977522216414008,0.47501187937299383,0.43876248131372875,0.43781154918877513,0.459448125704869,0.08158131840388397,0.0,0.6666666666666666,0.48649309250565764,0.0,,0.08158131840388397,,0.7289719081142498,0.023529400000000002
74,0.0,0.00836382645060115,0.4993111669316784,0.4464026960523891,0.4724665919621726,0.46073453712397,0.06353868861499942,0.0,0.6666666666666666,0.4865255619747985,0.0,,0.06353868861499942,,0.7289719081142498,0.0254902
75,0.0,0.010454783063251438,0.5079334947750825,0.43780745447139624,0.4782001591515462,0.4531876642003694,0.06894001075696578,0.0,0.6666666666666666,0.48652154875213466,0.0,,0.06894001075696578,,0.7289719081142498,0.0411765
76,0.0,0.010977522216414008,0.48206651124487,0.5590958634476285,0.45370748974975217,0.5696696035647969,0.06466849639109264,0.0,0.6666666666666666,0.486567470708103,0.0,,0.06466849639109264,,0.7289719081142498,0.0372549
77,0.0,0.009932043910088865,0.4671733995153537,0.543815433970308,0.4356606048849389,0.5499322775707567,0.0692648824561309,0.0,0.6666666666666666,0.4866063218305205,0.0,,0.0692648824561309,,0.7289719081142498,0.0294118
